Fecha;Tmax;Tmin
1/1/00;16.0;1.6
2/1/00;14.5;2.2
3/1/00;15.0;5.0
4/1/00;16.6;3.0
5/1/00;15.8;2.6
6/1/00;15.6;0.4
7/1/00;15.4;1.4
8/1/00;14.2;1.8
9/1/00;14.5;4.0
10/1/00;11.2;6.8
11/1/00;12.7;4.2
12/1/00;15.5;2.2
13/1/00;13.8;1.4
14/1/00;9.8;3.8
15/1/00;13.4;2.5
16/1/00;12.6;6.4
17/1/00;17.0;4.2
18/1/00;18.5;1.8
19/1/00;15.6;4.2
20/1/00;13.7;5.6
21/1/00;14.5;2.2
22/1/00;14.2;0.8
23/1/00;15.0;1.8
24/1/00;12.3;0.5
25/1/00;11.0;-0.4
26/1/00;12.2;2.6
27/1/00;13.2;6.4
28/1/00;15.5;5.6
29/1/00;18.0;3.2
30/1/00;22.6;5.6
31/1/00;18.4;5.0
1/2/00;25.0;5.4
2/2/00;23.6;12.0
3/2/00;24.0;8.4
4/2/00;21.0;5.2
5/2/00;18.2;3.0
6/2/00;16.5;3.6
7/2/00;22.4;6.4
8/2/00;24.7;8.8
9/2/00;22.5;8.2
10/2/00;22.2;5.0
11/2/00;21.2;7.6
12/2/00;17.5;6.8
13/2/00;18.7;2.8
14/2/00;22.2;11.0
15/2/00;21.0;8.4
16/2/00;23.2;9.4
17/2/00;23.8;9.4
18/2/00;24.0;10.4
19/2/00;26.2;10.4
20/2/00;18.0;8.0
21/2/00;18.6;8.8
22/2/00;16.5;7.0
23/2/00;19.0;6.2
24/2/00;19.0;8.2
25/2/00;18.8;5.6
26/2/00;18.5;6.8
27/2/00;17.8;4.4
28/2/00;16.6;6.0
29/2/00;19.0;9.6
1/3/00;25.7;9.2
2/3/00;19.2;6.0
3/3/00;19.5;3.5
4/3/00;23.0;5.0
5/3/00;18.5;7.0
6/3/00;18.4;8.6
7/3/00;18.5;7.2
8/3/00;19.5;7.0
9/3/00;23.3;7.2
10/3/00;23.8;8.6
11/3/00;23.5;8.2
12/3/00;20.5;9.6
13/3/00;17.5;8.0
14/3/00;19.2;10.8
15/3/00;25.8;8.5
16/3/00;18.0;8.8
17/3/00;23.0;6.8
18/3/00;22.0;7.4
19/3/00;18.0;8.6
20/3/00;12.6;10.4
21/3/00;16.2;10.8
22/3/00;14.6;12.8
23/3/00;19.8;12.4
24/3/00;20.5;8.8
25/3/00;22.4;9.0
26/3/00;21.5;8.8
27/3/00;24.2;9.2
28/3/00;16.0;7.0
29/3/00;18.8;4.4
30/3/00;18.5;6.5
31/3/00;22.0;10.4
1/4/00;19.6;10.4
2/4/00;17.8;12.6
3/4/00;21.5;10.4
4/4/00;20.5;9.8
5/4/00;20.6;9.6
6/4/00;18.6;7.0
7/4/00;17.6;8.6
8/4/00;14.8;11.0
9/4/00;20.2;10.4
10/4/00;21.8;10.8
11/4/00;22.6;10.0
12/4/00;20.4;12.6
13/4/00;23.0;12.4
14/4/00;25.3;12.6
15/4/00;20.6;9.4
16/4/00;19.0;11.4
17/4/00;21.8;11.4
18/4/00;22.0;12.8
19/4/00;26.5;17.2
20/4/00;28.6;15.6
21/4/00;28.8;16.0
22/4/00;25.6;12.6
23/4/00;23.0;12.8
24/4/00;27.0;11.8
25/4/00;24.0;11.6
26/4/00;21.5;11.6
27/4/00;22.1;12.6
28/4/00;21.6;9.6
29/4/00;20.4;8.6
30/4/00;18.6;13.2
1/5/00;19.6;11.4
2/5/00;22.6;11.6
3/5/00;22.0;12.4
4/5/00;24.0;14.5
5/5/00;23.0;15.4
6/5/00;22.4;12.4
7/5/00;23.2;14.8
8/5/00;22.8;13.5
9/5/00;23.6;14.5
10/5/00;25.0;14.2
11/5/00;26.0;14.4
12/5/00;22.6;14.4
13/5/00;26.0;13.6
14/5/00;27.0;14.0
15/5/00;26.5;13.8
16/5/00;26.0;14.4
17/5/00;26.5;15.0
18/5/00;26.5;15.4
19/5/00;24.5;17.0
20/5/00;24.8;16.8
21/5/00;21.8;17.8
22/5/00;25.3;15.6
23/5/00;25.8;17.4
24/5/00;27.4;18.0
25/5/00;29.5;18.3
26/5/00;28.5;19.4
27/5/00;26.3;19.0
28/5/00;34.0;16.8
29/5/00;33.0;20.5
30/5/00;29.2;21.2
31/5/00;29.0;20.0
1/6/00;29.0;19.8
2/6/00;30.0;20.5
3/6/00;27.4;18.8
4/6/00;27.6;19.0
5/6/00;30.6;17.8
6/6/00;26.5;17.4
7/6/00;26.6;14.6
8/6/00;27.0;15.4
9/6/00;25.7;16.2
10/6/00;21.2;14.0
11/6/00;28.4;15.4
12/6/00;26.0;15.4
13/6/00;27.8;16.6
14/6/00;28.5;18.4
15/6/00;31.0;18.0
16/6/00;35.0;20.2
17/6/00;33.4;21.2
18/6/00;25.5;19.5
19/6/00;27.8;19.4
20/6/00;27.0;17.0
21/6/00;27.6;18.4
22/6/00;27.8;18.8
23/6/00;27.5;20.8
24/6/00;26.5;21.3
25/6/00;27.6;21.0
26/6/00;27.5;21.0
27/6/00;32.0;19.6
28/6/00;29.6;19.4
29/6/00;29.8;21.2
30/6/00;29.4;20.2
1/7/00;29.5;20.6
2/7/00;29.7;22.2
3/7/00;37.2;22.2
4/7/00;32.3;23.0
5/7/00;29.0;21.6
6/7/00;30.3;21.0
7/7/00;40.5;20.0
8/7/00;29.5;23.6
9/7/00;29.5;21.0
10/7/00;35.0;20.4
11/7/00;27.2;20.2
12/7/00;27.8;17.8
13/7/00;28.5;17.0
14/7/00;33.4;18.8
15/7/00;31.5;22.2
16/7/00;27.0;20.7
17/7/00;27.6;22.0
18/7/00;28.2;19.0
19/7/00;29.0;18.5
20/7/00;28.6;21.7
21/7/00;30.0;19.2
22/7/00;30.5;19.8
23/7/00;29.4;22.0
24/7/00;34.6;19.2
25/7/00;36.0;21.6
26/7/00;34.5;23.0
27/7/00;30.2;21.2
28/7/00;30.0;21.0
29/7/00;30.4;21.8
30/7/00;29.6;20.0
31/7/00;30.5;19.0
1/8/00;29.0;20.5
2/8/00;31.0;21.0
3/8/00;29.0;21.4
4/8/00;28.5;19.4
5/8/00;28.4;17.8
6/8/00;28.5;16.4
7/8/00;30.0;17.6
8/8/00;31.8;17.6
9/8/00;32.8;17.6
10/8/00;32.3;18.4
11/8/00;30.2;19.5
12/8/00;30.7;20.2
13/8/00;31.6;20.0
14/8/00;31.8;20.4
15/8/00;31.2;21.0
16/8/00;31.8;19.4
17/8/00;32.6;19.5
18/8/00;30.6;20.2
19/8/00;31.3;19.8
20/8/00;37.0;20.5
21/8/00;37.0;22.7
22/8/00;29.5;21.0
23/8/00;31.8;21.5
24/8/00;30.5;23.4
25/8/00;30.6;22.0
26/8/00;36.7;23.2
27/8/00;30.0;20.4
28/8/00;29.9;21.6
29/8/00;29.4;20.3
30/8/00;30.2;21.2
31/8/00;29.3;22.0
1/9/00;30.6;20.0
2/9/00;29.0;21.4
3/9/00;30.0;20.4
4/9/00;27.3;21.2
5/9/00;29.5;18.2
6/9/00;31.0;17.5
7/9/00;32.2;18.0
8/9/00;29.0;19.2
9/9/00;28.8;18.0
10/9/00;29.2;18.2
11/9/00;28.5;17.4
12/9/00;29.4;17.5
13/9/00;29.1;17.5
14/9/00;29.6;18.2
15/9/00;32.1;18.2
16/9/00;31.5;18.8
17/9/00;30.4;18.4
18/9/00;28.5;21.2
19/9/00;30.8;20.2
20/9/00;27.0;17.0
21/9/00;26.2;12.5
22/9/00;27.0;13.8
23/9/00;27.5;15.0
24/9/00;27.0;17.0
25/9/00;27.5;17.8
26/9/00;27.5;18.2
27/9/00;27.2;17.8
28/9/00;28.0;16.6
29/9/00;26.6;17.2
30/9/00;25.8;15.4
1/10/00;26.2;13.2
2/10/00;29.5;17.6
3/10/00;29.3;14.8
4/10/00;27.0;13.6
5/10/00;25.3;15.0
6/10/00;25.0;15.8
7/10/00;23.5;14.4
8/10/00;27.5;12.0
9/10/00;26.5;13.0
10/10/00;28.0;15.2
11/10/00;26.0;19.0
12/10/00;20.4;14.8
13/10/00;22.0;10.0
14/10/00;21.0;12.4
15/10/00;23.5;11.0
16/10/00;25.2;12.6
17/10/00;24.3;13.8
18/10/00;26.6;10.6
19/10/00;27.5;12.0
20/10/00;23.5;12.6
21/10/00;23.0;18.2
22/10/00;21.0;15.6
23/10/00;16.4;15.0
24/10/00;16.7;14.6
25/10/00;21.5;14.5
26/10/00;23.7;13.7
27/10/00;24.4;13.4
28/10/00;25.4;13.2
29/10/00;23.5;13.1
30/10/00;23.9;12.5
31/10/00;22.0;11.8
1/11/00;20.6;8.4
2/11/00;23.0;12.4
3/11/00;20.5;10.2
4/11/00;20.0;7.0
5/11/00;18.2;10.0
6/11/00;21.5;13.2
7/11/00;17.2;10.0
8/11/00;16.4;8.0
9/11/00;18.5;6.4
10/11/00;17.0;6.0
11/11/00;16.2;9.0
12/11/00;21.9;11.2
13/11/00;18.8;10.2
14/11/00;17.5;9.0
15/11/00;15.6;7.4
16/11/00;18.0;5.0
17/11/00;17.4;9.0
18/11/00;20.0;7.0
19/11/00;20.5;8.4
20/11/00;16.8;10.8
21/11/00;19.2;7.4
22/11/00;20.8;11.8
23/11/00;23.4;12.6
24/11/00;17.2;7.8
25/11/00;21.5;8.6
26/11/00;25.0;16.3
27/11/00;23.6;12.8
28/11/00;19.5;9.0
29/11/00;15.7;12.4
30/11/00;20.0;11.0
1/12/00;20.3;9.4
2/12/00;20.0;9.8
3/12/00;19.2;8.8
4/12/00;21.5;10.6
5/12/00;15.7;7.0
6/12/00;20.5;11.4
7/12/00;16.6;11.0
8/12/00;21.7;11.2
9/12/00;19.0;9.2
10/12/00;20.5;7.5
11/12/00;20.0;7.5
12/12/00;23.3;5.2
13/12/00;23.2;8.6
14/12/00;20.4;5.4
15/12/00;18.4;7.2
16/12/00;16.4;3.4
17/12/00;17.0;1.4
18/12/00;20.6;6.2
19/12/00;17.2;5.2
20/12/00;15.0;6.6
21/12/00;16.4;8.0
22/12/00;14.5;8.2
23/12/00;17.0;9.0
24/12/00;14.0;9.2
25/12/00;16.6;9.4
26/12/00;18.0;9.8
27/12/00;16.0;9.4
28/12/00;15.8;9.4
29/12/00;19.0;13.0
30/12/00;17.0;6.6
31/12/00;16.0;5.0
1/1/01;20.0;9.0
2/1/01;18.5;12.0
3/1/01;16.8;9.4
4/1/01;21.0;13.0
5/1/01;22.5;13.4
6/1/01;18.8;10.4
7/1/01;17.0;6.2
8/1/01;16.0;3.5
9/1/01;14.0;3.0
10/1/01;20.5;8.6
11/1/01;18.6;8.6
12/1/01;13.2;6.4
13/1/01;19.2;8.8
14/1/01;17.6;8.0
15/1/01;14.5;9.2
16/1/01;16.0;7.0
17/1/01;18.5;6.6
18/1/01;14.2;7.0
19/1/01;18.2;7.8
20/1/01;18.5;5.2
21/1/01;19.8;3.8
22/1/01;18.6;4.0
23/1/01;19.6;13.6
24/1/01;21.6;15.0
25/1/01;16.6;10.6
26/1/01;16.0;8.2
27/1/01;19.0;9.8
28/1/01;15.6;9.6
29/1/01;17.2;10.0
30/1/01;18.0;8.0
31/1/01;20.0;8.8
1/2/01;19.2;10.6
2/2/01;18.5;4.8
3/2/01;21.4;3.7
4/2/01;18.4;5.4
5/2/01;21.2;12.0
6/2/01;20.7;10.4
7/2/01;18.0;9.0
8/2/01;17.2;10.0
9/2/01;19.2;7.6
10/2/01;23.7;9.7
11/2/01;22.1;7.2
12/2/01;20.2;7.3
13/2/01;24.0;7.0
14/2/01;11.8;8.8
15/2/01;12.5;8.8
16/2/01;16.0;7.8
17/2/01;18.4;6.0
18/2/01;11.0;5.8
19/2/01;15.6;6.6
20/2/01;19.5;5.0
21/2/01;16.4;4.4
22/2/01;19.5;3.8
23/2/01;24.0;5.4
24/2/01;13.0;7.8
25/2/01;16.0;4.8
26/2/01;14.6;1.0
27/2/01;14.5;3.4
28/2/01;14.4;5.0
1/3/01;14.2;5.8
2/3/01;25.5;8.5
3/3/01;22.4;15.0
4/3/01;23.5;15.5
5/3/01;25.2;16.2
6/3/01;23.6;14.0
7/3/01;25.7;13.8
8/3/01;21.0;13.0
9/3/01;22.0;12.8
10/3/01;26.4;16.0
11/3/01;24.0;14.2
12/3/01;28.4;12.4
13/3/01;22.0;9.4
14/3/01;21.4;7.2
15/3/01;19.5;6.8
16/3/01;22.5;8.2
17/3/01;20.5;12.4
18/3/01;24.0;9.0
19/3/01;25.6;13.4
20/3/01;27.8;12.6
21/3/01;28.6;18.0
22/3/01;30.4;17.0
23/3/01;31.2;13.6
24/3/01;28.3;12.0
25/3/01;23.4;14.4
26/3/01;22.4;12.4
27/3/01;23.8;10.5
28/3/01;23.8;10.6
29/3/01;23.4;12.0
30/3/01;25.5;12.2
31/3/01;20.6;12.6
1/4/01;22.6;9.0
2/4/01;21.0;7.4
3/4/01;19.0;10.2
4/4/01;27.8;10.6
5/4/01;23.8;14.6
6/4/01;28.2;12.8
7/4/01;24.0;17.2
8/4/01;25.0;13.8
9/4/01;23.0;9.6
10/4/01;28.0;12.0
11/4/01;24.2;14.2
12/4/01;22.5;9.6
13/4/01;19.0;9.8
14/4/01;22.5;9.2
15/4/01;21.6;10.4
16/4/01;26.2;11.1
17/4/01;17.7;13.0
18/4/01;15.2;11.8
19/4/01;19.3;10.5
20/4/01;16.7;10.2
21/4/01;20.0;6.6
22/4/01;21.0;9.0
23/4/01;28.0;15.0
24/4/01;28.5;16.5
25/4/01;27.5;15.0
26/4/01;20.3;12.0
27/4/01;20.5;13.2
28/4/01;23.0;11.4
29/4/01;22.5;12.6
30/4/01;22.5;9.6
1/5/01;15.2;7.4
2/5/01;18.5;6.8
3/5/01;20.0;9.8
4/5/01;20.0;10.8
5/5/01;22.2;13.0
6/5/01;21.5;10.6
7/5/01;20.6;11.6
8/5/01;20.2;11.4
9/5/01;18.5;12.8
10/5/01;21.8;13.0
11/5/01;25.8;15.8
12/5/01;27.4;14.6
13/5/01;27.0;14.6
14/5/01;26.2;16.2
15/5/01;27.0;18.2
16/5/01;30.6;18.8
17/5/01;25.3;18.2
18/5/01;22.7;17.2
19/5/01;21.5;15.6
20/5/01;25.6;15.2
21/5/01;25.5;13.5
22/5/01;24.8;16.2
23/5/01;26.0;17.6
24/5/01;26.5;16.5
25/5/01;26.5;16.0
26/5/01;28.0;16.8
27/5/01;29.0;15.6
28/5/01;30.2;17.0
29/5/01;31.0;16.6
30/5/01;30.2;16.5
31/5/01;30.8;16.2
1/6/01;28.2;17.5
2/6/01;28.2;19.2
3/6/01;30.6;18.0
4/6/01;26.8;20.8
5/6/01;26.5;18.4
6/6/01;26.0;17.6
7/6/01;26.6;17.0
8/6/01;27.6;17.6
9/6/01;31.2;18.0
10/6/01;27.6;19.4
11/6/01;24.0;16.4
12/6/01;26.6;15.2
13/6/01;28.6;17.6
14/6/01;27.8;18.4
15/6/01;28.6;19.0
16/6/01;33.5;20.4
17/6/01;27.0;17.4
18/6/01;25.0;17.0
19/6/01;27.4;14.4
20/6/01;29.8;16.0
21/6/01;29.4;16.8
22/6/01;30.5;18.4
23/6/01;31.0;19.0
24/6/01;31.4;19.4
25/6/01;32.6;20.0
26/6/01;30.5;19.7
27/6/01;29.5;22.9
28/6/01;30.5;20.2
29/6/01;30.5;17.8
30/6/01;30.5;18.8
1/7/01;32.5;19.0
2/7/01;32.8;20.8
3/7/01;31.0;21.0
4/7/01;29.4;21.8
5/7/01;33.6;21.0
6/7/01;32.2;20.3
7/7/01;28.8;19.3
8/7/01;29.0;19.6
9/7/01;28.4;21.4
10/7/01;31.2;20.2
11/7/01;30.8;21.4
12/7/01;29.5;21.5
13/7/01;29.8;21.4
14/7/01;32.0;20.4
15/7/01;28.4;23.2
16/7/01;26.5;21.0
17/7/01;35.0;20.0
18/7/01;30.5;21.2
19/7/01;31.0;20.0
20/7/01;27.8;18.0
21/7/01;28.8;17.2
22/7/01;29.0;18.4
23/7/01;29.2;20.5
24/7/01;30.0;20.4
25/7/01;31.2;19.6
26/7/01;30.5;19.8
27/7/01;30.2;20.2
28/7/01;28.8;22.4
29/7/01;30.5;20.6
30/7/01;32.0;21.6
31/7/01;32.8;22.0
1/8/01;34.2;22.0
2/8/01;35.8;23.0
3/8/01;30.8;23.2
4/8/01;30.4;23.0
5/8/01;30.0;24.2
6/8/01;31.2;21.5
7/8/01;32.6;21.3
8/8/01;31.8;22.2
9/8/01;29.6;23.4
10/8/01;28.5;23.8
11/8/01;29.5;21.7
12/8/01;30.0;22.0
13/8/01;30.5;21.0
14/8/01;31.0;22.0
15/8/01;30.6;21.2
16/8/01;30.5;22.4
17/8/01;30.0;20.8
18/8/01;31.6;21.4
19/8/01;30.6;20.6
20/8/01;32.6;21.0
21/8/01;31.2;21.6
22/8/01;31.2;22.0
23/8/01;31.6;24.2
24/8/01;31.8;24.2
25/8/01;31.8;21.6
26/8/01;32.0;22.0
27/8/01;32.0;20.0
28/8/01;33.0;20.4
29/8/01;37.2;21.3
30/8/01;31.5;22.2
31/8/01;30.0;21.2
1/9/01;26.5;22.8
2/9/01;28.0;20.5
3/9/01;29.5;20.6
4/9/01;30.5;20.8
5/9/01;27.0;19.4
6/9/01;27.5;19.4
7/9/01;27.4;19.2
8/9/01;29.0;17.8
9/9/01;29.5;18.8
10/9/01;26.8;18.8
11/9/01;26.8;19.5
12/9/01;27.0;20.4
13/9/01;28.8;19.8
14/9/01;28.7;19.4
15/9/01;26.4;21.0
16/9/01;29.0;22.4
17/9/01;27.0;18.8
18/9/01;20.8;17.5
19/9/01;23.0;16.6
20/9/01;26.0;17.2
21/9/01;27.0;18.0
22/9/01;25.0;17.8
23/9/01;27.0;18.0
24/9/01;28.9;19.0
25/9/01;27.8;15.4
26/9/01;26.0;17.5
27/9/01;26.0;17.6
28/9/01;22.0;18.8
29/9/01;28.5;18.0
30/9/01;27.5;17.6
1/10/01;30.5;17.4
2/10/01;27.6;18.0
3/10/01;29.6;17.7
4/10/01;25.4;20.0
5/10/01;28.5;17.5
6/10/01;29.5;19.6
7/10/01;27.4;19.4
8/10/01;28.0;17.7
9/10/01;24.8;13.7
10/10/01;21.8;14.8
11/10/01;23.8;19.5
12/10/01;24.8;20.2
13/10/01;27.2;15.2
14/10/01;26.0;14.7
15/10/01;26.5;16.0
16/10/01;25.4;15.4
17/10/01;24.2;16.0
18/10/01;27.4;16.8
19/10/01;25.9;16.0
20/10/01;23.5;15.4
21/10/01;25.4;15.8
22/10/01;25.5;12.5
23/10/01;27.4;13.8
24/10/01;24.5;14.4
25/10/01;23.5;14.4
26/10/01;23.4;14.0
27/10/01;24.5;13.6
28/10/01;24.2;16.8
29/10/01;25.6;14.3
30/10/01;25.7;13.5
31/10/01;25.3;14.2
1/11/01;23.8;14.4
2/11/01;20.5;12.0
3/11/01;21.2;12.0
4/11/01;22.0;12.5
5/11/01;16.5;13.6
6/11/01;16.6;12.8
7/11/01;20.2;10.6
8/11/01;23.5;8.5
9/11/01;15.6;7.8
10/11/01;12.5;4.8
11/11/01;13.5;9.2
12/11/01;20.4;8.5
13/11/01;22.0;8.4
14/11/01;15.4;6.6
15/11/01;11.0;6.8
16/11/01;13.5;4.6
17/11/01;17.6;7.8
18/11/01;18.8;6.8
19/11/01;16.6;6.0
20/11/01;17.6;5.3
21/11/01;13.6;7.8
22/11/01;14.8;6.8
23/11/01;19.0;3.0
24/11/01;18.0;5.1
25/11/01;16.3;6.8
26/11/01;17.0;4.5
27/11/01;16.4;6.2
28/11/01;17.4;1.9
29/11/01;20.0;6.0
30/11/01;21.5;5.2
1/12/01;21.5;5.8
2/12/01;18.0;6.8
3/12/01;18.4;6.6
4/12/01;19.0;4.5
5/12/01;20.5;4.6
6/12/01;20.6;4.2
7/12/01;17.8;5.5
8/12/01;15.8;7.6
9/12/01;15.5;7.8
10/12/01;12.5;6.0
11/12/01;13.6;5.8
12/12/01;12.5;4.0
13/12/01;16.0;0.0
14/12/01;14.0;3.5
15/12/01;5.8;0.8
16/12/01;12.6;0.5
17/12/01;13.0;-0.2
18/12/01;10.0;5.6
19/12/01;13.4;7.0
20/12/01;13.0;4.2
21/12/01;13.2;1.6
22/12/01;13.5;0.4
23/12/01;6.6;4.1
24/12/01;8.2;4.0
25/12/01;11.5;2.2
26/12/01;15.0;1.2
27/12/01;15.5;2.8
28/12/01;17.0;1.0
29/12/01;18.4;0.0
30/12/01;21.1;12.8
31/12/01;19.4;10.0
1/1/02;10.5;8.8
2/1/02;10.2;8.6
3/1/02;13.0;9.2
4/1/02;12.5;8.5
5/1/02;11.8;9.4
6/1/02;12.2;8.5
7/1/02;15.3;5.0
8/1/02;13.8;7.4
9/1/02;12.0;8.5
10/1/02;14.5;8.0
11/1/02;16.7;6.0
12/1/02;16.0;3.0
13/1/02;15.0;3.0
14/1/02;19.2;7.8
15/1/02;17.2;4.5
16/1/02;16.4;5.4
17/1/02;16.5;3.4
18/1/02;15.5;3.4
19/1/02;17.5;3.2
20/1/02;17.4;4.0
21/1/02;18.0;3.0
22/1/02;16.4;8.4
23/1/02;19.5;8.0
24/1/02;18.5;11.0
25/1/02;19.4;4.0
26/1/02;21.8;8.8
27/1/02;22.5;6.8
28/1/02;20.7;5.0
29/1/02;19.2;4.6
30/1/02;14.6;4.6
31/1/02;20.4;6.6
1/2/02;21.0;5.0
2/2/02;17.0;3.0
3/2/02;16.5;8.5
4/2/02;21.2;7.0
5/2/02;21.7;7.7
6/2/02;18.0;9.4
7/2/02;19.0;6.4
8/2/02;18.8;3.4
9/2/02;20.4;3.4
10/2/02;21.4;7.2
11/2/02;17.8;6.6
12/2/02;16.6;5.0
13/2/02;20.2;6.4
14/2/02;18.5;6.6
15/2/02;16.6;4.6
16/2/02;10.5;7.6
17/2/02;14.6;7.0
18/2/02;15.0;4.2
19/2/02;16.6;2.8
20/2/02;21.4;2.8
21/2/02;18.5;9.8
22/2/02;20.5;7.2
23/2/02;24.2;5.2
24/2/02;23.5;6.7
25/2/02;20.0;6.0
26/2/02;26.5;7.5
27/2/02;23.6;14.2
28/2/02;22.6;13.0
1/3/02;20.0;12.4
2/3/02;19.2;8.2
3/3/02;12.8;4.5
4/3/02;13.0;7.0
5/3/02;16.0;5.8
6/3/02;18.3;9.6
7/3/02;15.6;9.0
8/3/02;19.5;5.8
9/3/02;20.5;7.0
10/3/02;18.6;8.6
11/3/02;16.0;7.5
12/3/02;17.6;11.0
13/3/02;17.0;8.8
14/3/02;21.4;6.5
15/3/02;21.0;10.8
16/3/02;17.0;8.8
17/3/02;20.2;7.8
18/3/02;22.8;13.8
19/3/02;28.0;12.8
20/3/02;27.6;13.4
21/3/02;27.0;11.7
22/3/02;27.8;12.0
23/3/02;23.5;11.0
24/3/02;20.2;12.4
25/3/02;19.0;11.3
26/3/02;19.7;11.0
27/3/02;18.6;7.8
28/3/02;15.6;11.2
29/3/02;12.8;8.8
30/3/02;18.0;5.0
31/3/02;18.8;6.5
1/4/02;19.5;8.9
2/4/02;13.6;10.4
3/4/02;19.0;8.7
4/4/02;19.8;9.4
5/4/02;21.6;6.7
6/4/02;19.6;9.8
7/4/02;18.6;10.2
8/4/02;22.0;10.0
9/4/02;21.0;9.5
10/4/02;19.5;9.8
11/4/02;15.3;10.4
12/4/02;13.5;9.2
13/4/02;22.5;9.4
14/4/02;18.5;10.4
15/4/02;16.0;10.8
16/4/02;18.8;7.0
17/4/02;21.2;8.0
18/4/02;19.6;9.7
19/4/02;21.6;11.5
20/4/02;23.0;11.0
21/4/02;20.6;12.2
22/4/02;23.6;9.4
23/4/02;25.4;10.4
24/4/02;25.0;11.0
25/4/02;28.0;12.2
26/4/02;29.0;13.2
27/4/02;22.2;14.2
28/4/02;23.0;14.4
29/4/02;22.6;15.7
30/4/02;22.4;13.5
1/5/02;23.2;12.2
2/5/02;18.0;9.8
3/5/02;16.0;9.4
4/5/02;22.8;7.2
5/5/02;18.2;8.5
6/5/02;12.9;10.2
7/5/02;13.8;9.4
8/5/02;17.7;11.6
9/5/02;23.2;12.5
10/5/02;21.0;14.6
11/5/02;21.0;12.6
12/5/02;25.5;9.5
13/5/02;29.0;11.7
14/5/02;24.5;15.5
15/5/02;23.4;13.7
16/5/02;24.5;13.8
17/5/02;24.6;14.0
18/5/02;28.0;14.2
19/5/02;24.5;12.7
20/5/02;26.5;13.4
21/5/02;25.0;14.0
22/5/02;27.5;15.5
23/5/02;26.5;14.5
24/5/02;30.0;13.0
25/5/02;28.6;15.8
26/5/02;24.2;15.0
27/5/02;23.2;15.4
28/5/02;24.4;12.5
29/5/02;23.5;13.7
30/5/02;25.2;13.0
31/5/02;25.5;15.0
1/6/02;28.4;15.0
2/6/02;29.7;16.0
3/6/02;28.5;17.0
4/6/02;29.5;19.0
5/6/02;26.8;16.6
6/6/02;26.2;13.5
7/6/02;25.8;12.2
8/6/02;25.5;15.6
9/6/02;28.0;12.7
10/6/02;26.0;14.8
11/6/02;28.3;16.0
12/6/02;28.3;15.5
13/6/02;29.7;14.4
14/6/02;30.4;16.2
15/6/02;30.0;16.0
16/6/02;30.2;16.8
17/6/02;30.5;17.5
18/6/02;30.5;18.5
19/6/02;30.5;18.7
20/6/02;30.4;19.5
21/6/02;32.0;17.6
22/6/02;32.5;19.2
23/6/02;32.0;19.5
24/6/02;29.0;21.0
25/6/02;28.8;20.8
26/6/02;30.5;20.5
27/6/02;30.5;20.5
28/6/02;29.0;20.5
29/6/02;28.0;22.0
30/6/02;23.6;18.8
1/7/02;24.0;17.2
2/7/02;28.4;18.5
3/7/02;36.6;19.8
4/7/02;26.5;21.7
5/7/02;27.6;22.0
6/7/02;28.0;20.6
7/7/02;28.4;21.0
8/7/02;29.4;20.0
9/7/02;32.5;21.5
10/7/02;30.0;21.0
11/7/02;28.6;21.6
12/7/02;29.5;23.2
13/7/02;28.8;21.0
14/7/02;28.0;17.5
15/7/02;30.2;17.0
16/7/02;29.7;19.0
17/7/02;29.5;18.7
18/7/02;30.8;19.5
19/7/02;31.4;19.4
20/7/02;31.5;19.5
21/7/02;32.2;20.0
22/7/02;31.0;20.5
23/7/02;34.4;20.5
24/7/02;30.0;21.0
25/7/02;30.4;19.5
26/7/02;29.8;20.8
27/7/02;30.0;21.0
28/7/02;30.0;21.3
29/7/02;30.8;20.0
30/7/02;30.5;20.4
31/7/02;28.5;21.2
1/8/02;25.7;20.2
2/8/02;28.4;20.8
3/8/02;29.0;22.0
4/8/02;30.5;22.0
5/8/02;31.6;22.0
6/8/02;30.8;21.6
7/8/02;29.4;21.2
8/8/02;25.7;20.6
9/8/02;28.7;19.5
10/8/02;25.6;19.2
11/8/02;30.6;15.6
12/8/02;32.0;19.0
13/8/02;28.5;20.0
14/8/02;29.8;20.6
15/8/02;33.7;21.2
16/8/02;31.2;21.5
17/8/02;31.2;21.2
18/8/02;30.5;20.0
19/8/02;32.0;20.4
20/8/02;30.5;20.2
21/8/02;29.6;20.4
22/8/02;29.8;19.8
23/8/02;29.0;21.8
24/8/02;24.0;19.2
25/8/02;29.4;18.4
26/8/02;26.8;17.4
27/8/02;24.5;17.0
28/8/02;28.0;15.6
29/8/02;29.0;17.5
30/8/02;29.4;18.6
31/8/02;29.8;21.0
1/9/02;28.5;19.5
2/9/02;28.8;19.8
3/9/02;29.7;18.2
4/9/02;29.8;19.6
5/9/02;30.0;18.2
6/9/02;27.2;18.8
7/9/02;29.5;19.8
8/9/02;30.5;18.6
9/9/02;31.6;18.5
10/9/02;28.5;17.5
11/9/02;29.4;19.5
12/9/02;29.6;19.5
13/9/02;27.0;21.0
14/9/02;23.0;21.2
15/9/02;27.6;20.3
16/9/02;26.6;20.2
17/9/02;28.8;19.4
18/9/02;29.0;19.0
19/9/02;29.5;20.5
20/9/02;29.2;19.5
21/9/02;30.5;19.0
22/9/02;31.0;19.2
23/9/02;28.6;18.6
24/9/02;25.5;14.0
